,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
U2SURP,69.5351639433213,0.305479324577079,0.147979589709144,4.34844880820368,0.113696301868019,0.841048706892469
UACA,5.14610796327959,0.77204218076927,0.51113612065253,2.28377494966522,0.319215940790807,0.999822123505485
UAP1,6.90852392128807,-0.178617446322277,0.440144099396952,0.253549329433483,0.880932155330489,0.999822123505485
UBA1,32.6147083500556,-0.0389747982306081,0.204087827501868,0.0431373638953261,0.978662258730783,0.999822123505485
UBA2,67.2798346521097,-0.0763183862779863,0.158411798505555,1.05871656277138,0.588982809664383,0.999822123505485
UBA3,12.0407719711835,-0.12809747980054,0.339752780457285,0.37253218004691,0.830052696852267,0.999822123505485
UBA5,11.2192503098841,-0.0225400165872544,0.346288190418602,0.12791499816089,0.938044866452941,0.999822123505485
UBA52,157.135824117735,-0.131902289643364,0.172610970689773,0.772002341275282,0.679769729915822,0.999822123505485
UBA6,17.7307143023405,0.551215568578999,0.316426570850133,6.71681668039976,0.0347905896822218,0.413418977478286
UBA7,8.09043486792907,2.89163928144241,0.711585451588812,19.1705180751798,6.87345181316032e-05,0.00288590169920828
UBAC2,5.63372237991636,-0.248935973580853,0.475357310726002,0.466035863397323,0.792139368992496,0.999822123505485
UBAP1,9.83629829983244,0.527006508340935,0.380323795751475,1.96744479573092,0.373916638596255,0.999822123505485
UBAP2L,21.0219143666958,0.155089613756957,0.253523111581926,0.390531906919797,0.822615851429263,0.999822123505485
UBASH3B,11.5899984040144,-0.100959637844213,0.345315793668924,0.0966397817033027,0.952828937060584,0.999822123505485
UBB,162.978910156021,0.159610029308407,0.167672321348959,1.61656230176624,0.445623367647625,0.999822123505485
UBC,283.812775851376,0.407877876882677,0.195780432381031,4.52041298227816,0.10432893952883,0.799942800820552
UBD,25.0972516933481,1.49687691669735,0.549289757924563,7.26581888212183,0.0264391492521611,0.341744247658506
UBE2A,6.6638927586343,-0.0910963327580323,0.452274703277829,0.100538673546744,0.950973257935869,0.999822123505485
UBE2B,14.9857736101926,-0.179821231783381,0.309356406684418,0.577970723992216,0.749023169526494,0.999822123505485
UBE2C,22.3516203028737,1.33453303485725,0.274540979943088,24.9762732486291,3.77112714281687e-06,0.000208714745867901
UBE2D2,40.7542907450048,0.0719386187921522,0.199017464577191,0.131098717087553,0.93655281873546,0.999822123505485
UBE2D3,60.1761129666169,0.0950860605005385,0.185471470552166,0.516462605432125,0.77241654939702,0.999822123505485
UBE2D4,7.49368886482328,-0.473321118218398,0.429068031454868,1.24914043679942,0.535491523474059,0.999822123505485
UBE2E1,33.5042813815451,0.0280659374159678,0.201683135391947,0.148042846724977,0.928651798784068,0.999822123505485
UBE2E2,5.82784323447896,0.18266551595848,0.495209111390161,0.374630541227987,0.829182278366541,0.999822123505485
UBE2E3,10.0286787658274,-0.205372370218691,0.368691657728812,1.2772532307949,0.528017096852603,0.999822123505485
UBE2F,9.71262927595033,-0.500764699922534,0.373123580697897,2.02882215612144,0.362615919432452,0.999822123505485
UBE2G1,4.73236786823737,0.156024810781581,0.519963232739252,0.337882258493039,0.844558621724961,0.999822123505485
UBE2G2,6.62209605932255,-0.514665729272515,0.451822440046025,1.32013219484581,0.516817173079467,0.999822123505485
UBE2H,13.3860825059072,-0.762061438290573,0.324896872327149,7.60357226541938,0.0223308503519779,0.309681587569115
UBE2I,28.4098311353007,-0.0294636119402649,0.220722545276128,0.185482765483066,0.911429181135373,0.999822123505485
UBE2K,8.20728191535973,0.0448637123136454,0.425318304476457,0.216840358738558,0.897250511060413,0.999822123505485
UBE2L3,14.6988966367524,-0.0363135144162488,0.299955525024493,0.129655132228805,0.937229059493103,0.999822123505485
UBE2L6,53.0227580279409,1.66318940914711,0.664261157726528,4.66725683081474,0.0969433573964301,0.766113163200425
UBE2M,13.1769090326031,-0.294340763640314,0.323011205955753,0.859389426466983,0.650707716858241,0.999822123505485
UBE2N,40.2787720110297,-0.099723164316722,0.204908974493992,0.803619954178224,0.669107879437751,0.999822123505485
UBE2Q1,8.07102889172318,-0.175063445589877,0.471986563904595,0.139603953688919,0.932578473754638,0.999822123505485
UBE2Q2,7.79660236324523,-0.251293283984947,0.40661594105137,0.751518806742823,0.686767547122991,0.999822123505485
UBE2S,29.3724603555579,0.885295422490338,0.237576497799227,14.6011510903941,0.000675150083961765,0.0210785318520986
UBE2T,15.512062578766,0.60681754349559,0.301690689949247,4.60805464098105,0.0998558812013799,0.776401794066412
UBE2V1,22.2925147776786,-0.139173513721281,0.247139924583743,0.342125410495818,0.842768725792843,0.999822123505485
UBE2V2,8.13380239071509,-0.343214088661068,0.412565790289463,0.82421496505674,0.662253091589943,0.999822123505485
UBE2Z,39.274414507258,0.519708045897074,0.256264041891359,4.17455548353752,0.124024302860692,0.877725089646089
UBE3A,6.02179130859445,0.0366298165725727,0.506127877807672,2.93930241517563,0.230005695438876,0.999822123505485
UBE3B,5.5197820919725,0.1525548417056,0.492026328125546,0.0975134859309108,0.952412782630925,0.999822123505485
UBE3C,16.541014429095,-0.102178858621737,0.290893524529648,0.29188027548215,0.864209435165204,0.999822123505485
UBFD1,14.3362587781213,0.36316940074563,0.331196035029026,1.30039883145616,0.521941683001663,0.999822123505485
UBL4A,9.36714091083727,-0.339938209890532,0.374887774591447,1.36022313915758,0.506560472474153,0.999822123505485
UBL5,71.8101623423442,-0.219681036649485,0.176165760239414,1.56120902198394,0.458128983574195,0.999822123505485
UBL7,10.8696116724613,-0.321991722206261,0.353211213696149,1.38539981933982,0.500223685465286,0.999822123505485
UBLCP1,6.32447744713935,-0.205579315472786,0.45853849736587,0.203821254262522,0.903110261617052,0.999822123505485
UBP1,15.3567447766918,0.375444986773032,0.300246938584343,1.65780625429047,0.436527839354977,0.999822123505485
UBQLN1,13.8461956417681,0.197441442440173,0.321199609498033,0.405472043422968,0.816493749602223,0.999822123505485
UBQLN4,7.99057446746897,-0.061074217868928,0.402498112438065,0.0408278373170674,0.97979303474328,0.999822123505485
UBR2,5.08648812187474,0.261241263638287,0.540935498667932,1.25848898858572,0.532994329189157,0.999822123505485
UBR4,6.55498589336503,0.501079950998623,0.477583310729487,1.30659743408489,0.520326532669171,0.999822123505485
UBR5,5.29579826940799,0.759354331582393,0.555526109169921,2.10861170711954,0.348434207745934,0.999822123505485
UBR7,4.81508715737837,-0.0489474962645412,0.521611935106885,0.255141245605294,0.880231249241258,0.999822123505485
UBTF,13.6597296551115,0.0635287195087947,0.31229485167694,0.222324390532123,0.894793605871616,0.999822123505485
UBXN1,28.1472343523491,0.0732933869634208,0.225595931330462,0.13478666350084,0.934827431703729,0.999822123505485
UBXN4,11.851046107527,-0.136575183148742,0.332565048386134,0.203093578633705,0.903438907064003,0.999822123505485
UBXN6,7.70242668570121,-0.326499299815683,0.420589668189361,0.661544100947999,0.718368902229166,0.999822123505485
UCA1,18.428839264038,-0.765363774629074,0.274702444650115,10.617314864129,0.00494856604590789,0.103174212628381
UCHL3,5.12843706360524,0.0378485000192372,0.496861988382,0.00719290286490093,0.99641000805294,0.999822123505485
UCHL5,8.81787840351787,-0.171664162249869,0.40019535050034,0.300389317818478,0.860540448255148,0.999822123505485
UCK2,11.1640885143301,0.0859747821203602,0.353363504901773,0.263057569135043,0.876754037788775,0.999822123505485
UCKL1,8.24208698567361,-0.280707724562742,0.407907053935537,0.541522290966654,0.762798672555653,0.999822123505485
UFC1,27.8417568052141,-0.274569969458259,0.226129605308861,1.59717217080929,0.449964726248466,0.999822123505485
UFD1,15.7224953385906,0.085090536557157,0.28870343901266,0.135145653407371,0.934659649956003,0.999822123505485
UFM1,5.06603174560752,-0.263676400608121,0.513691647433399,0.378363243319335,0.827636176387571,0.999822123505485
UGCG,16.8297525198051,-0.139986446842322,0.294908155227297,0.236002360017871,0.888695003945953,0.999822123505485
UGDH,11.2992845197905,-0.155594018774964,0.349145930984572,0.766061426260961,0.681791958999024,0.999822123505485
UGGT1,9.24347304301569,0.163229749976291,0.382210653156098,0.209776600253853,0.900425094337985,0.999822123505485
UGP2,25.1170186563408,0.465086520178489,0.232674827678417,4.08170138092301,0.129918143730237,0.893219106694032
UGT1A10,16.7566095879691,0.211754076209917,0.286926626325761,0.563997488931442,0.75427463155015,0.999822123505485
UGT1A6,19.4062318329107,0.369115082217401,0.260872038028086,4.16501170159213,0.124617547635873,0.877725089646089
UHMK1,8.74928179698307,-0.146982294625972,0.39876842794246,0.372368157930474,0.830120773143779,0.999822123505485
UHRF2,7.08534964611275,0.438062347610701,0.441649966378337,1.03675079877395,0.595487191409037,0.999822123505485
UIMC1,7.35374914814611,0.142510751146979,0.431405896787678,0.221051372554939,0.895363331343145,0.999822123505485
ULK3,6.28962807991324,-0.453632439682656,0.473534682697121,0.977360106186403,0.61343556241051,0.999822123505485
UMPS,12.469220437141,0.164854794921901,0.325930135938333,0.459693446992659,0.794655395169713,0.999822123505485
UNC119B,4.73910493865256,-0.0930773719275445,0.519249216722605,0.0393451611003144,0.980519661963203,0.999822123505485
UNC13D,6.20202438019627,-0.479924761502544,0.496479447610018,0.955436875293422,0.620196796470035,0.999822123505485
UNC45A,13.1176311191978,-0.158155570165909,0.333524533005724,0.229314841512547,0.891671559757873,0.999822123505485
UNC50,4.96472846699606,-0.108300334008869,0.518404115526319,0.103426105851518,0.949601313070677,0.999822123505485
UNC93B1,13.6084975683633,0.822040010340311,0.390179571322938,5.09255261929235,0.078372959955309,0.681620828868459
UNG,7.85588765344901,-0.570815578765909,0.427107469234396,2.38211308922152,0.303900010468939,0.999822123505485
UPF2,6.06111851662055,0.406400585191771,0.470955307516972,0.780126741655643,0.677013970203,0.999822123505485
UPK1B,8.28684648500887,0.462269843442418,0.481444759686374,0.943333236103079,0.623961495746182,0.999822123505485
UPP1,14.4430736227404,-0.509144101095784,0.316498202580488,2.96658358011505,0.226889584879841,0.999822123505485
UQCC1,11.2211595400782,0.0579921468193726,0.362913024009162,0.175122981289277,0.916162534493951,0.999822123505485
UQCC2,50.5640892427082,0.0685192597455204,0.229904004281552,0.534278780406765,0.765566351578244,0.999822123505485
UQCC3,5.16571905700701,-0.0772931111122173,0.499505987425989,0.0252637270365383,0.987447583596162,0.999822123505485
UQCR10,27.414294548288,-0.237496820221283,0.231776234940427,1.0646335296988,0.587242888794217,0.999822123505485
UQCR11,22.4161155975248,-0.174873367355047,0.251294045918618,0.543861124795946,0.761907164259535,0.999822123505485
UQCRB,43.6565205404099,-0.0240476209330156,0.197381715446525,0.151468540711818,0.927062521825274,0.999822123505485
UQCRC1,42.3359970802534,0.0803218848770116,0.206826622639619,0.150559782995657,0.927483855150538,0.999822123505485
UQCRC2,40.3481982755918,-0.178655126332908,0.183351591620951,1.20048516391558,0.548678520439266,0.999822123505485
UQCRFS1,10.2258305609379,0.0837073991056215,0.356413023543026,0.108717465339893,0.947092292607457,0.999822123505485
UQCRH,120.350179557981,0.0837339795244569,0.132351719029154,0.398514946107554,0.819338908481789,0.999822123505485
UQCRQ,140.406729610862,0.0619116193727789,0.143079992749366,0.40454136247547,0.816873785606685,0.999822123505485
URGCP,8.02265545027069,-0.110710712723664,0.408128399945349,0.0908047509377141,0.955612889278615,0.999822123505485
URI1,11.3747405361469,-0.127139093784847,0.342431556197734,0.13858398088432,0.933054197391312,0.999822123505485
URM1,7.40076356440281,-0.125975937934097,0.42836665294642,0.0972218801731728,0.95255165728042,0.999822123505485
UROD,11.495132671889,-0.360101589729969,0.34477035581497,1.09183884353317,0.579308909188654,0.999822123505485
UROS,11.9573095328771,-0.676098889954563,0.34383420351516,3.95616745618442,0.138334069175572,0.928531216252351
USB1,6.16498497416455,-0.0144513785285471,0.468121519303872,0.181465203369811,0.913261882940953,0.999822123505485
USF1,15.6263297037342,0.756905714360996,0.39071104227116,5.22871591860248,0.0732147804778675,0.654129790235808
USF2,14.3869172634582,0.112373664915354,0.331140234856448,0.386855664432957,0.824129309634663,0.999822123505485
USO1,6.94962175279708,-0.0438696261469599,0.435313076661972,0.0264083249728628,0.986882630039544,0.999822123505485
USP1,9.69213164500626,0.394393243632161,0.374529930869608,1.41706720196416,0.492365672885431,0.999822123505485
USP10,18.511159021404,0.187188644598514,0.278141841422289,0.79974844382339,0.670404362912079,0.999822123505485
USP11,10.9797578348728,-0.246014842362104,0.363317895799433,0.777179019446699,0.678012530449659,0.999822123505485
USP14,5.50381986214577,0.0746679009419088,0.543848886545264,0.0289318313477267,0.985638212974164,0.999822123505485
USP15,29.5978935276343,0.574193349304066,0.252996511948795,5.64674302776903,0.0594053188386215,0.581446271848115
USP16,5.15813775297084,0.258137821971155,0.495137342741633,0.343105858586775,0.842355681549064,0.999822123505485
USP18,25.44222608544,2.49150540165692,0.900936405271075,6.47334570129696,0.0392944162384259,0.444958745473852
USP19,5.40961014747873,0.444091805516361,0.521372526598002,0.775832318820925,0.678469224139343,0.999822123505485
USP22,13.9337197967676,0.0619496958624398,0.314711331530652,0.288651398639686,0.865605774930322,0.999822123505485
USP24,5.36710307077003,0.239991501764532,0.499202134710224,0.279818481994475,0.86943714106594,0.999822123505485
USP3,6.74643981252413,0.217414590337046,0.443723368618332,0.249379656370429,0.882770670705795,0.999822123505485
USP32P1,5.34048691350587,-0.356274693519848,0.517406066710581,0.483134657689959,0.785395922208483,0.999822123505485
USP33,7.05053336361308,0.29771047028282,0.449701786853427,1.24092740186254,0.537695050083071,0.999822123505485
USP34,8.70655748996829,0.643007581890619,0.44347181646212,2.11674925622511,0.347019387751786,0.999822123505485
USP36,5.31037513239324,-0.303845911183428,0.519900934304061,0.347019214715161,0.840709074130386,0.999822123505485
USP39,11.012484718229,0.159179145242999,0.354383131001776,0.652743522343307,0.721536898162387,0.999822123505485
USP4,6.36883689727291,0.257041700777609,0.469066670918694,0.300516949428975,0.860485533925714,0.999822123505485
USP47,12.6490649044645,0.503597247743272,0.337827442315502,2.27009439748922,0.321406950971789,0.999822123505485
USP48,5.46459931048907,0.636912272883384,0.503746973452351,1.66089523755297,0.435854146150965,0.999822123505485
USP5,15.4799125071343,0.0559615916089498,0.368738929918158,0.023796602596633,0.9881722035821,0.999822123505485
USP7,14.5054531441544,0.0460833053747554,0.301215386727338,0.617383524664042,0.734407107075701,0.999822123505485
USP8,18.8041961602687,0.132891675381822,0.267409685077915,0.279087288886586,0.869755062400516,0.999822123505485
USP9X,10.2148171384636,0.983052746610437,0.392887335917766,7.79221022798518,0.0203209051192726,0.291777524448423
UTP11,14.5088839323303,-0.32626794086233,0.30563272481288,1.93938787537598,0.379199078891435,0.999822123505485
UTP14A,9.52948222647475,-0.239976465986133,0.376256070290439,0.456685927648387,0.795851264831149,0.999822123505485
UTP15,11.6252799806898,-0.262678377941359,0.346547403774269,0.650254854263167,0.722435289919739,0.999822123505485
UTP18,15.4711146657051,-0.229416096220051,0.291964365055328,0.6335366290308,0.72849951833889,0.999822123505485
UTP20,5.16701093528962,-0.464260242561274,0.517674099238844,0.882535734875837,0.643220385697677,0.999822123505485
UTP4,19.0248256548204,-0.124214541524863,0.270896643049718,0.269199368997462,0.874065743728111,0.999822123505485
UTP6,21.1605775248928,0.0481332002334037,0.278833298665458,0.543086341053225,0.762202378079726,0.999822123505485
UTRN,12.054346322424,0.836981726024081,0.351103987504882,7.37751002257922,0.0250031112641914,0.331800456921352
UXS1,11.1949318192193,-0.024524729700831,0.350223133979107,0.0390994733754582,0.98064012018429,0.999822123505485
UXT,37.3607221083479,-0.0824051336008073,0.219455031996871,0.246593878023056,0.884001129163063,0.999822123505485
VAC14,6.37216408769489,-0.372723773053168,0.465389704749592,0.743793528300564,0.689425412268777,0.999822123505485
VAMP3,11.1971874277031,-0.174648963760393,0.363889708538097,0.245303429394411,0.884571692236277,0.999822123505485
VAMP7,6.69270890392667,-0.149462871163867,0.435915358813695,0.539787490237444,0.763460611443862,0.999822123505485
VAMP8,35.1282649424469,-0.0791072936966506,0.199098877716686,0.356355149842074,0.836793816698815,0.999822123505485
VAPA,56.9748688079199,-0.0926631675280487,0.164302738365378,0.967807536612355,0.616372513629423,0.999822123505485
VAPB,13.6436677213856,-0.161206559356439,0.313975382138743,0.358355150726176,0.835957440770058,0.999822123505485
VARS1,16.5630560277997,-0.0729694658930463,0.29067019896317,0.0698014540940903,0.965701279516863,0.999822123505485
VASP,33.6916523150814,0.0235256375616446,0.202727018021254,0.611602199436696,0.736533101529295,0.999822123505485
VAT1,27.5508589666154,-1.10994639619738,0.277408662713273,16.4929281208459,0.000262183986941702,0.00950104828869692
VAV3,9.8196374789375,0.337777865546147,0.397256220544356,1.39432508289311,0.497996344947856,0.999822123505485
VBP1,13.9103789337859,-0.11601591309796,0.303781661560274,0.146229786234287,0.929494031424062,0.999822123505485
VCAN,7.20467918237573,0.0959107068004642,0.428216685342133,1.40361502083176,0.495688531389316,0.999822123505485
VCL,43.6853137375566,-0.326393373563048,0.19007545115449,3.03150781620312,0.219642532127726,0.999822123505485
VCP,43.8904536330527,0.0656126400830723,0.176617305460856,0.201691518048214,0.90407246715196,0.999822123505485
VDAC1,63.035354692576,-0.536856118743304,0.185193391774426,8.60043121060087,0.0135656338743076,0.220233544071425
VDAC2,40.7152381798605,-0.289496790522603,0.19444847207867,2.30176804593703,0.316356978891076,0.999822123505485
VDAC3,42.900970073336,-0.0842394334565231,0.183079474415132,0.474976925540162,0.788605989257206,0.999822123505485
VEGFA,26.5323141191628,0.570404768899809,0.240969693112486,5.72591670898154,0.0570995893285358,0.570851417241422
VEZT,26.8117457771714,0.36674164047884,0.228145461894776,2.79763256515636,0.246889037896402,0.999822123505485
VGLL1,16.2738830620449,-0.0866428992170243,0.30041700574381,0.100320487441998,0.951077008170414,0.999822123505485
VGLL4,8.10061846451665,-0.114247609572591,0.403419870386739,0.741349892375503,0.690268279431577,0.999822123505485
VHL,6.15597433158349,0.0683308878003253,0.470883555153015,0.0702589562280167,0.965480399583029,0.999822123505485
VILL,6.71940443349467,0.160220174465726,0.443042348437685,0.132609085455819,0.935845815851445,0.999822123505485
VIM,72.7814727331902,-1.21320326957895,0.347909507685907,11.5256283847922,0.00314225623034391,0.0750198271777792
VIRMA,7.12200554890663,0.600910677239001,0.444612830070351,1.84572751579055,0.397379411624475,0.999822123505485
VKORC1,14.1090316545541,-0.411912297099862,0.339866779214462,1.75661277377813,0.415485988661138,0.999822123505485
VMP1,47.5943187559158,0.105618610713902,0.176985375144296,0.599927264033496,0.74084516323628,0.999822123505485
VOPP1,25.3018001772373,0.034292194425255,0.245004603011083,0.362046615874142,0.834415909955615,0.999822123505485
VPS13C,9.88915895737412,0.381090515816825,0.383425709114957,1.62583196013914,0.443562758431725,0.999822123505485
VPS25,31.7171389557708,-0.429910567444795,0.216667774981874,4.25536588919614,0.119112965696214,0.860985872979143
VPS26A,7.77524691539938,0.273265523122382,0.410967590785181,0.448533369910798,0.799101997469871,0.999822123505485
VPS26C,5.24658620178388,-0.081053543538698,0.501736948349798,0.0277244513679378,0.986233412536927,0.999822123505485
VPS28,18.6155177287983,-0.298215202983549,0.273372980159387,1.21750661915878,0.544028681821543,0.999822123505485
VPS29,25.0920143832343,0.15535913375027,0.254279863855399,0.441532368048442,0.801904156374693,0.999822123505485
VPS35,20.4321221887123,0.133889638121355,0.258616582875338,0.628123111099875,0.730474062042878,0.999822123505485
VPS36,5.0697269053207,0.130298996659683,0.536455737524558,0.107384676333389,0.94772364004519,0.999822123505485
VPS37A,10.3499068385516,-0.300215635708582,0.377479522012372,0.78572398333614,0.675121913606288,0.999822123505485
VPS37B,13.5481599228544,-0.0225444418543716,0.313462170839298,0.119276493572471,0.942105281560504,0.999822123505485
VPS41,38.0022364102114,0.511601449163491,0.200829271986969,6.91271877274833,0.0315443941773166,0.38874953795851
VPS4A,8.00446537902845,-0.368296179754328,0.406593809273425,0.939435474708759,0.625178707976461,0.999822123505485
VPS4B,9.2035219521416,0.500040112771588,0.381177999496211,1.8062254040915,0.405306097096211,0.999822123505485
VPS50,7.72163104592957,0.29296535468571,0.415212706322966,0.499601755026887,0.778955875260521,0.999822123505485
VPS51,19.128459268501,0.22550216757967,0.290347449873096,0.964671431567545,0.617339776265277,0.999822123505485
VPS52,15.6801074550776,-0.0738022287924906,0.293119275774466,0.317682157447685,0.853131929011253,0.999822123505485
VPS72,16.9579456137546,-0.0642558351216859,0.282811205739321,0.0518835562167794,0.974391818892156,0.999822123505485
VPS8,9.22824508377098,-0.382364382161479,0.397390694410449,1.26344966285147,0.531673961718007,0.999822123505485
VRK1,10.8804816953421,0.147811311075642,0.347022718098607,0.239641935714289,0.887079238198346,0.999822123505485
VRK3,11.3759074389478,0.33117748399954,0.359504037904453,1.20200816931052,0.548260859311127,0.999822123505485
VTA1,8.7744118436959,-0.105526303724276,0.39049453162314,0.0815668486451528,0.960037028103858,0.999822123505485
VTI1B,11.9308762921521,-0.396179445083301,0.341242049388025,1.35832253979349,0.507042085532205,0.999822123505485
VTRNA2-1,29.6677485427145,0.339501369578105,1.31733216588192,8.54094006070959,0.0139752128350876,0.224488379261248
WAC,22.6076368577112,0.269612861573066,0.255344371788321,2.33225009678407,0.311571931274819,0.999822123505485
WAPL,5.35883182870972,0.195221692636337,0.488481121367234,0.287935443910953,0.865915697673566,0.999822123505485
WARS1,55.5647375356039,1.33936000812117,0.57971907998792,4.88261480171835,0.0870469717493319,0.721991776580289
WASH3P,5.17347635345289,0.424066074081058,0.538681375959827,0.672114767598245,0.714582099203874,0.999822123505485
WASH5P,7.25605188090815,-0.163101732695564,0.459372150436858,0.270690951197324,0.873414116294857,0.999822123505485
WASHC4,11.5065513628813,0.572164231635794,0.376901424633285,2.74049711268593,0.254043807504958,0.999822123505485
WASHC5,9.70910309389994,-0.084669350754681,0.384083812229263,1.28112501341485,0.526995901923409,0.999822123505485
WBP1,10.9563930012371,-0.603476390818448,0.350638818282766,3.0133991412524,0.221640280232216,0.999822123505485
WBP11,9.24880963876868,0.245061611068477,0.379088917339157,0.419373494629887,0.810838203436054,0.999822123505485
WBP2,8.18369682258232,-0.265358490911282,0.395539267979639,0.734506967495427,0.692634051315132,0.999822123505485
WDFY1,7.59921618227642,0.0827204418246803,0.432150626984731,0.0683368186279765,0.966408738699525,0.999822123505485
WDHD1,4.81333696258917,0.576277562862416,0.530531121056225,1.52031951794394,0.467591719070096,0.999822123505485
WDR1,36.3815598636155,-0.122150255843904,0.20355746374689,0.3771788386127,0.828126449635075,0.999822123505485
WDR12,20.3708987600365,0.00537036729155617,0.259342245234921,0.259191949834886,0.878450275177695,0.999822123505485
WDR13,5.64171489737032,-0.581754880538968,0.501375320160076,1.59738485772757,0.449916877987205,0.999822123505485
WDR18,8.24670860551008,0.0398323848459655,0.412288499905324,0.225540542996768,0.893355865848782,0.999822123505485
WDR20,5.71657331797569,0.0210682159406263,0.484004512722758,0.547668481502299,0.760458117780622,0.999822123505485
WDR26,6.39664930666337,0.167899005615294,0.45328619077067,0.15870911061657,0.923712359258227,0.999822123505485
WDR3,8.54309734553946,-0.27278627514145,0.399633501333498,0.500927567600634,0.778439671629833,0.999822123505485
WDR33,7.11955372486745,0.239352174611479,0.429915500643421,0.661107350491378,0.718525793332144,0.999822123505485
WDR34,12.0850255241473,0.27477694780747,0.333261582010487,1.50114974308469,0.472095080690543,0.999822123505485
WDR36,11.2248385329965,-0.135422705878139,0.348975115726085,0.183772266304771,0.912209013996408,0.999822123505485
WDR41,7.8532924189676,0.00352121952134896,0.410786022274372,0.00349544913093069,0.998253801815752,0.999822123505485
WDR43,26.9723716279904,-0.0351274866051884,0.261799698293559,0.159977424797383,0.923126766214723,0.999822123505485
WDR45,7.78946486348779,0.00862311559991661,0.418715539063296,0.682505626592302,0.710879165781663,0.999822123505485
WDR45B,16.822227339709,-0.0976145689750853,0.282112613200002,0.251464785314575,0.881850804960522,0.999822123505485
WDR46,29.8336153854248,-0.336973179917309,0.218416506094425,2.4222046581368,0.297868749008238,0.999822123505485
WDR48,6.66049127028471,0.453670017319863,0.440199625220641,1.06940751096396,0.585842817163318,0.999822123505485
WDR54,5.3372038734596,0.033356238719175,0.498809871630837,0.0304790298752096,0.984876018832717,0.999822123505485
WDR55,8.22247914136569,-0.267081252222403,0.397777225998378,0.632160843348835,0.729000820343477,0.999822123505485
WDR59,5.93810812128557,0.0756253536602962,0.480458288260348,0.0604818841399108,0.97021174055929,0.999822123505485
WDR6,15.3198565814507,0.0172494448610746,0.298015057250376,0.216654638584522,0.897333833680588,0.999822123505485
WDR61,19.9190364691843,-0.226209342630141,0.260792035890394,0.887482617195907,0.64163138388208,0.999822123505485
WDR70,6.04916569564864,-0.235410086220264,0.465592897229002,0.260137338099618,0.878035135011933,0.999822123505485
WDR73,11.1781673961276,0.145771772019391,0.367192620639643,0.243579243957278,0.885334603854229,0.999822123505485
WDR74,27.8056590566036,-0.0865082883648626,0.251892416949984,0.130278307995269,0.93693707576601,0.999822123505485
WDR75,14.1897557981724,-0.0766483439562465,0.326062533918301,0.0572400135620441,0.971785666278556,0.999822123505485
WDR77,6.87944253727536,-0.252434360071185,0.43159886300498,0.433497744975703,0.805132134749237,0.999822123505485
WDR82,8.1297876773922,0.232035281039994,0.402651140778523,0.336940074146106,0.844956580411941,0.999822123505485
WDR83OS,5.79370001758747,-0.5279906447432,0.511507270839251,1.10366334033138,0.575893995872869,0.999822123505485
WDYHV1,5.45216541056206,0.194682311367868,0.48548689998016,0.163415693658678,0.921541150540834,0.999822123505485
WEE1,7.40723977586011,0.689235063043906,0.445718338405188,2.85033721171562,0.24046791549098,0.999822123505485
WIPF2,22.1277425131199,0.0193550323945912,0.249251536073526,0.00854174182361334,0.995738236287529,0.999822123505485
WIPI2,9.14167566147506,0.128506858265386,0.37919994542786,0.238930507352464,0.887394840991833,0.999822123505485
WLS,17.2705368319397,-0.395733109371642,0.293433018694816,2.27724927635322,0.32025919131608,0.999822123505485
WNK1,5.81704865817058,0.650715641852107,0.554276750887507,1.4189584859192,0.491900291313716,0.999822123505485
WNT7B,6.76182812564816,-0.320508569615398,0.437511909012755,1.03779377516121,0.595176732826539,0.999822123505485
WRNIP1,8.06796848554672,-0.136172358405216,0.406056856848365,0.114338226825552,0.94443433934639,0.999822123505485
WSB1,6.63761293413154,0.849626151086245,0.454799886219639,4.45861269117975,0.107603043580553,0.809749479998031
WSB2,22.2590353420948,-0.327631557721032,0.25171587206347,2.30716395383437,0.315504612670121,0.999822123505485
WTAP,17.7268904419716,0.334833381730175,0.324414785130404,1.49184356533373,0.474296899715805,0.999822123505485
WWC1,17.7906117966964,0.0775814356057873,0.275147619067369,0.230883210727946,0.890972598738643,0.999822123505485
WWP1,6.27692403943761,0.00945382966832123,0.459912305908631,0.0524377828502551,0.974121839352611,0.999822123505485
WWTR1,77.3745451766657,-0.0532129381052424,0.138246085990628,0.155921191536521,0.925000874774256,0.999822123505485
XAF1,12.6790803590387,2.4528299638668,0.878218270927734,6.80954287122776,0.0332144108458938,0.400958215070661
XBP1,45.4060092318324,0.48146833868205,0.291549881013542,3.09450765629217,0.212831644301421,0.999822123505485
XIAP,8.44809134196407,0.230731815767231,0.410279908813539,0.845531434023854,0.655232124870946,0.999822123505485
XPNPEP1,9.84001433608822,-0.4008789022325,0.375663275616353,1.15500826592355,0.561297543797105,0.999822123505485
XPO1,34.7614810519849,0.506498801395744,0.20918748311209,8.72097134231829,0.0127721830620106,0.209024329251399
XPO5,19.1836575523362,-0.168275908105253,0.284251761622667,0.670754753641205,0.715068185270286,0.999822123505485
XPO6,19.8545009148779,0.196003055366169,0.286308314202294,1.31013283426719,0.519407563879847,0.999822123505485
XPO7,6.99147790641568,0.0834041217925555,0.467437774010035,0.0764575512166843,0.962492720843936,0.999822123505485
XPOT,8.14450349601587,0.128251534391367,0.41568670182045,0.366290925200005,0.832647027925955,0.999822123505485
